frequency,RFDynamic_njobs25_mode0_L2_norm_flow_time,RFDynamic_njobs25_mode1_L2_norm_flow_time,RFDynamic_njobs25_mode2_L2_norm_flow_time,RFDynamic_njobs25_mode4_L2_norm_flow_time,RFDynamic_njobs25_mode8_L2_norm_flow_time,RFDynamic_njobs25_mode16_L2_norm_flow_time,RFDynamic_njobs25_mode0_maximum_flow_time,RFDynamic_njobs25_mode1_maximum_flow_time,RFDynamic_njobs25_mode2_maximum_flow_time,RFDynamic_njobs25_mode4_maximum_flow_time,RFDynamic_njobs25_mode8_maximum_flow_time,RFDynamic_njobs25_mode16_maximum_flow_time
2,33352.985294,434095.685239,300854.163102,137725.480685,33353.546363,33356.599632,18548.000000,19088.000000,19088.000000,18548.000000,18548.000000,18548.000000
128,27626.563829,305534.518726,213826.818479,116322.079473,27613.091261,27595.937437,13697.000000,15008.000000,14912.000000,13712.000000,13674.000000,13600.000000
16384,37205.679929,518930.933979,349519.504350,238456.247083,93012.083828,37186.619112,14044.000000,19829.000000,18264.000000,15867.000000,14044.000000,14044.000000
16,32637.445626,490011.938630,371578.273819,214681.414661,73621.082001,32636.159930,24000.000000,25529.000000,24912.000000,24000.000000,24000.000000,24000.000000
4096,52863.907385,756850.681671,576964.923798,250216.390438,52860.883288,52863.312004,34069.000000,35137.000000,35074.000000,34069.000000,34069.000000,34069.000000
32768,29292.409699,387391.787234,292608.166585,170661.717286,43762.375827,35916.871565,17040.000000,20179.000000,19192.000000,19192.000000,17040.000000,17040.000000
4,28940.997115,329710.209379,215573.847171,134876.545452,28956.799754,28942.060207,16101.000000,15911.000000,16101.000000,16101.000000,16101.000000,16101.000000
8192,87869.709724,1529471.073699,1127937.735408,682365.724446,425341.709276,87857.327270,48543.000000,49679.000000,49679.000000,48543.000000,48543.000000,48543.000000
8,51977.899198,612374.909227,452539.776379,195692.334921,61637.513139,51975.760254,22712.000000,24393.000000,23771.000000,22708.000000,22681.000000,22702.000000
2048,35208.833181,451285.654046,291566.443928,161127.249558,35267.372187,35221.662283,14293.000000,15772.000000,15772.000000,15772.000000,14293.000000,14293.000000
65536,51464.062753,310219.666844,179843.709367,56265.649050,51443.671263,51464.611501,22546.000000,22549.000000,22479.000000,22503.000000,22546.000000,22545.000000
64,81962.702170,1574656.406389,1172933.002258,608121.609855,366374.754927,81890.563186,46352.000000,55459.000000,55125.000000,54480.000000,46352.000000,46352.000000
512,163267.654923,3873222.398125,2927788.024884,1430787.352411,494200.318332,163384.303634,137839.000000,137839.000000,137839.000000,137839.000000,137839.000000,137839.000000
1024,118368.818998,3106489.104039,2208479.504547,1445974.861098,539934.670286,118557.048234,76406.000000,86016.000000,86016.000000,85033.000000,76608.000000,76680.000000
32,119623.546829,4532756.263523,3432054.928004,1835211.055866,600034.508570,119645.351627,101918.000000,123645.000000,123019.000000,118850.000000,117731.000000,101918.000000
256,98609.985833,4425418.518300,3363180.672124,1968434.206579,792634.838809,98667.618452,69121.000000,91557.000000,91066.000000,89283.000000,89283.000000,69121.000000
