frequency,RFDynamic_njobs100_mode0_L2_norm_flow_time,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode8_L2_norm_flow_time,RFDynamic_njobs100_mode16_L2_norm_flow_time,RFDynamic_njobs100_mode0_maximum_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode8_maximum_flow_time,RFDynamic_njobs100_mode16_maximum_flow_time
1024,70934.369420,226765.792004,114020.350035,98724.844188,70895.804791,70881.573974,12025.000000,12026.000000,12026.000000,12028.000000,12028.000000,12007.000000
512,112262.354808,541673.820532,294744.494273,112005.836732,112257.610495,111998.276723,30240.000000,30240.000000,30240.000000,30240.000000,30240.000000,30240.000000
2,51329.740648,124362.690454,64092.950915,51227.287816,51225.979229,51252.193075,7759.000000,7759.000000,7759.000000,7759.000000,7759.000000,7759.000000
4096,132194.569885,712872.564589,373992.728693,134019.442784,132135.576587,132367.514689,22192.000000,24014.000000,22197.000000,22192.000000,22188.000000,22204.000000
8,91355.041114,375910.879636,322999.858571,91322.520727,91326.911565,91348.755350,24225.000000,24259.000000,24244.000000,24220.000000,24238.000000,24244.000000
16384,215759.068303,457191.077089,276649.459327,215024.220099,215737.901359,215030.516097,30240.000000,30240.000000,30240.000000,30240.000000,30240.000000,30240.000000
256,89162.157309,655762.639315,253750.507243,89043.797886,89038.799077,89082.896495,25478.000000,26472.000000,25478.000000,25478.000000,25478.000000,25478.000000
64,45756.304331,87487.173837,60596.535899,45782.336801,45752.353284,45755.099322,8446.000000,8439.000000,8453.000000,8423.000000,8436.000000,8436.000000
2048,107188.670773,472447.825965,269156.994511,106979.852201,107011.758545,107013.304439,24002.000000,24002.000000,24002.000000,24002.000000,24002.000000,24002.000000
8192,355638.493026,1292065.660720,586802.470140,355575.078916,355553.838610,355589.483530,55108.000000,56076.000000,55108.000000,55108.000000,55108.000000,55108.000000
16,53700.566636,298716.374904,139702.885382,106215.818055,53688.352787,53706.558333,12731.000000,12521.000000,12250.000000,12250.000000,12731.000000,12731.000000
32768,165445.317957,392006.303874,235395.099439,215397.662826,165232.043357,165326.719628,23594.000000,23586.000000,23586.000000,23586.000000,23591.000000,23597.000000
32,57805.646982,223506.458260,74150.005846,57818.797255,57819.115775,57850.144883,10848.000000,10863.000000,10848.000000,10848.000000,10848.000000,10848.000000
128,100530.752479,389305.291677,210406.009717,147905.163875,99700.268651,99786.603780,22044.000000,22044.000000,22044.000000,22044.000000,22044.000000,22044.000000
65536,348792.237467,1045737.510122,723449.970059,350170.122081,348759.926511,348817.648283,62065.000000,62914.000000,62914.000000,62042.000000,62000.000000,62034.000000
4,52284.905116,132614.583018,54467.107037,52259.610580,52297.704376,52360.971486,9342.000000,8187.000000,9335.000000,9345.000000,9343.000000,9342.000000
