frequency,RFDynamic_njobs50_mode0_L2_norm_flow_time,RFDynamic_njobs50_mode1_L2_norm_flow_time,RFDynamic_njobs50_mode2_L2_norm_flow_time,RFDynamic_njobs50_mode4_L2_norm_flow_time,RFDynamic_njobs50_mode8_L2_norm_flow_time,RFDynamic_njobs50_mode16_L2_norm_flow_time,RFDynamic_njobs50_mode0_maximum_flow_time,RFDynamic_njobs50_mode1_maximum_flow_time,RFDynamic_njobs50_mode2_maximum_flow_time,RFDynamic_njobs50_mode4_maximum_flow_time,RFDynamic_njobs50_mode8_maximum_flow_time,RFDynamic_njobs50_mode16_maximum_flow_time
4096,58943.808869,595000.393724,323938.075240,138397.065099,58944.265904,58944.341577,28369.000000,28369.000000,28369.000000,28369.000000,28369.000000,28369.000000
256,40005.005774,320492.851789,212298.405675,39987.827135,39986.150477,39988.515439,18577.000000,18577.000000,18577.000000,18577.000000,18577.000000,18577.000000
4,26689.818040,224488.326267,115985.576853,39274.472511,26854.260239,26376.946506,16481.000000,16481.000000,16481.000000,16481.000000,16481.000000,16481.000000
16384,42048.431410,448750.061846,195022.748237,48094.083461,42062.929071,42445.571665,17321.000000,22808.000000,19741.000000,17321.000000,17321.000000,17321.000000
64,41936.252253,604745.033576,338739.858018,69540.730698,42184.720978,42276.239781,19176.000000,21797.000000,20897.000000,19176.000000,19176.000000,19176.000000
2,46679.476604,573150.845099,447352.638197,114285.858364,46727.232039,49646.367692,20981.000000,26622.000000,25317.000000,20981.000000,20981.000000,20981.000000
8,94877.710670,218697.411238,135361.024294,108639.403501,94877.027662,94862.985853,14677.000000,14677.000000,14677.000000,14677.000000,14677.000000,14677.000000
32,66204.617143,568467.129811,286072.870577,66220.641457,66186.907618,66211.704758,46184.000000,46184.000000,46184.000000,46184.000000,46184.000000,46184.000000
65536,33486.881013,192987.913852,154353.671216,102587.461100,33480.980556,33486.785020,9867.000000,9867.000000,9867.000000,9867.000000,9867.000000,9867.000000
1024,70084.245398,674624.808182,334951.364022,70106.821836,70033.644622,70002.746268,31898.000000,34018.000000,34018.000000,31933.000000,31951.000000,31937.000000
512,47276.083213,827834.632889,439265.961565,47283.858578,47274.908482,47285.165063,35204.000000,35139.000000,35139.000000,35204.000000,35204.000000,35204.000000
16,55316.994215,678817.528765,336308.804324,257019.356448,55305.901430,55187.258004,23297.000000,27933.000000,26884.000000,23917.000000,23297.000000,23297.000000
128,43526.282554,533422.040374,287369.256478,98293.762096,43426.402487,43521.473459,24102.000000,26810.000000,24529.000000,24080.000000,23912.000000,24099.000000
2048,100039.574969,1482261.271734,736968.720729,100033.898794,100046.914490,100070.199540,83037.000000,87469.000000,83037.000000,83037.000000,83037.000000,83037.000000
8192,201172.481620,2630756.516961,1920433.390891,313918.065191,198131.942013,198153.228937,153340.000000,157080.000000,156554.000000,153340.000000,153340.000000,153340.000000
32768,345621.222320,11392394.004343,6767054.736955,3889079.538029,345689.327361,345707.308368,298044.000000,339387.000000,336917.000000,316526.000000,298044.000000,298044.000000
