frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,143549.567526,96958.000000,459.284226
4,203696.647763,119449.000000,23.323808
8,126996.875958,69273.000000,17.492856
16,108481.280353,72165.000000,105.730790
32,331845.937974,233089.000000,78.644771
64,221472.771369,209651.000000,696.951935
128,425988.174145,242902.000000,51932.758997
256,190394.543853,145040.000000,1068.112822
512,129586.747548,105445.000000,16169.667529
1024,191981.288502,97170.000000,1608.884707
2048,290008.423416,229849.000000,1172.147175
4096,332717.634118,239206.000000,151611.955274
8192,198031.037992,130949.000000,129871.795298
16384,301499.874483,189603.000000,169651.643187
32768,239453.473992,88205.000000,53730.701596
65536,345947.362227,311529.000000,59517.785048
