frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,198242.575858,155266.000000,60.207973
4,88975.143883,66575.000000,34.785054
8,408229.136686,320299.000000,106.028298
16,231681.395334,156677.000000,59.430632
32,89322.093628,40050.000000,66.257075
64,160760.031656,133382.000000,630.200762
128,366227.638638,273637.000000,1137.708223
256,184396.424187,139702.000000,1160.287464
512,254877.973136,227594.000000,1572.357466
1024,200244.707296,158116.000000,3945.555094
2048,270630.824584,156763.000000,43144.145628
4096,83297.631905,53844.000000,4696.707783
8192,247211.953463,224999.000000,12943.934641
16384,199832.580149,116908.000000,96245.376169
32768,288577.287459,160157.000000,19768.971218
65536,140321.229317,72293.000000,112805.639934
