frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,94785.371144,86562.000000,16.911535
4,183654.569674,176142.000000,82.425724
8,370675.305753,253958.000000,24.596748
16,292419.157534,195922.000000,86.313383
32,195973.812197,171583.000000,714.496326
64,568467.449035,305838.000000,571.078804
128,281863.975641,200846.000000,98.381909
256,162461.490772,104971.000000,1446.124130
512,308744.576210,260403.000000,819.933534
1024,206176.918078,135223.000000,948.818212
2048,143628.441268,122124.000000,5242.182751
4096,262361.054229,188974.000000,84242.757932
8192,108430.905235,71329.000000,12349.986032
16384,190551.078924,176079.000000,5486.062249
32768,347321.356209,154707.000000,244968.201787
65536,363616.158264,196104.000000,328158.622680
