frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,156196.219340,95378.000000,127.577427
4,301869.495440,185891.000000,20.542639
8,485718.011834,213160.000000,31.890437
16,621322.674035,303132.000000,6954.138552
32,844188.686183,295649.000000,989.751484
64,1109401.754718,298523.000000,311.610334
128,627024.518484,286653.000000,512.529999
256,869487.499598,273426.000000,9613.174970
512,734291.301534,284974.000000,9593.874921
1024,953865.615749,291882.000000,33278.643437
2048,473946.699069,244957.000000,7297.075510
4096,528534.099102,205108.000000,129778.487458
8192,1650552.174343,215847.000000,803807.420929
16384,1839308.263135,234067.000000,1237706.779111
32768,741510.687063,166629.000000,637972.756247
65536,1346447.390169,235842.000000,555220.297281
