frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,248441.855431,196531.000000,66.550733
4,296042.044401,166342.000000,19.723083
8,357372.111627,244878.000000,339.402416
16,119409.055389,87343.000000,80.249611
32,67625.592722,31631.000000,474.150820
64,262311.141330,240403.000000,1979.217270
128,210611.333933,145056.000000,472.712386
256,153810.631915,94196.000000,264.325557
512,217234.432091,149061.000000,4957.778434
1024,112544.872753,51037.000000,871.936351
2048,165889.087100,139099.000000,14529.423526
4096,184263.353299,126005.000000,35914.113563
8192,105686.983948,55587.000000,43020.090853
16384,579826.531360,247009.000000,253009.843093
32768,166175.519382,151809.000000,13440.957667
65536,552744.881535,241341.000000,273776.715712
