frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,306648.570442,181825.000000,33.719431
4,133635.358787,76069.000000,394.898721
8,313316.711067,206083.000000,392.289434
16,106685.720188,72249.000000,103.155223
32,438358.168932,218678.000000,2311.743498
64,307495.109155,185676.000000,1436.864990
128,326698.627706,223897.000000,2572.512002
256,325050.689921,218087.000000,502.836952
512,437683.658726,244644.000000,1539.945778
1024,534848.356914,304900.000000,71548.950174
2048,839077.346577,270343.000000,276938.302759
4096,318222.131506,160945.000000,61601.372209
8192,112093.738567,53311.000000,33613.468506
16384,703338.175686,257693.000000,494220.485052
32768,743971.832368,274113.000000,332125.825669
65536,1745547.653659,226980.000000,1629695.237486
