frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,310452.040887,179857.000000,112.969022
4,258440.114382,136294.000000,26.419690
8,350774.938463,231958.000000,49.071377
16,231586.456772,118823.000000,235.274308
32,614140.258040,288756.000000,395.794138
64,567361.818526,296244.000000,454.765874
128,609652.074137,272956.000000,3842.527163
256,1113732.761795,280172.000000,4263.862568
512,961586.797972,289824.000000,14047.713942
1024,887694.010705,241397.000000,17083.436657
2048,1239605.797211,281745.000000,31152.852261
4096,246166.962694,86708.000000,87230.019191
8192,418174.803043,94307.000000,80140.065779
16384,1416973.082373,228858.000000,522929.370211
32768,1292618.117409,236111.000000,462920.599336
65536,693591.408930,269146.000000,0.000000
