frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,477328.062697,264601.000000,98.726896
4,218739.413086,110352.000000,283.776320
8,274881.771793,185724.000000,73.803794
16,360879.291469,231235.000000,3368.361916
32,355735.304276,197562.000000,13563.572575
64,705863.716338,263318.000000,411.617541
128,537425.302575,246723.000000,1045.741364
256,492376.536026,260233.000000,2593.759048
512,241099.580597,125257.000000,5405.683398
1024,1028796.526451,289291.000000,207888.653322
2048,946873.668456,241334.000000,263749.200744
4096,517003.616052,241750.000000,97792.623684
8192,416260.469945,167184.000000,284228.823401
16384,1093929.852221,281859.000000,413523.154989
32768,1319130.437187,261525.000000,382226.746043
65536,1904145.675724,146444.000000,1382014.127054
