frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,101957.677323,88501.000000,0.000000
4,133971.002557,120009.000000,0.000000
8,186587.935663,141484.000000,0.000000
16,271881.379134,232394.000000,0.000000
32,238903.335893,200795.000000,0.000000
64,333550.478321,297712.000000,0.000000
128,401892.063767,247240.000000,0.000000
256,48559.649278,21285.000000,0.000000
512,145992.254640,72372.000000,0.000000
1024,354522.139987,201481.000000,0.000000
2048,77904.907888,47218.000000,0.000000
4096,173213.249493,83954.000000,0.000000
8192,343060.382316,225362.000000,0.000000
16384,156674.003102,104111.000000,0.000000
32768,179406.028327,76532.000000,0.000000
65536,315840.858825,152738.000000,0.000000
