frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,184852.811474,103338.000000,35.171011
4,123726.868525,84126.000000,448.292315
8,195633.308644,144352.000000,50.537115
16,323094.040100,213456.000000,62.144992
32,175408.258568,81251.000000,2732.465919
64,505781.504708,297610.000000,657.019026
128,206799.805996,172085.000000,2893.246274
256,228209.345109,136493.000000,314.890457
512,404766.095957,217021.000000,4013.667151
1024,342767.946115,204015.000000,6158.580194
2048,327293.357837,144328.000000,28343.912574
4096,454087.888794,244221.000000,50568.620824
8192,749387.321678,240881.000000,152433.649422
16384,615614.501320,257637.000000,343022.277651
32768,650435.149444,190665.000000,332631.069854
65536,1576020.114190,294462.000000,1566350.525687
