frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,191082.853163,137761.000000,0.000000
4,149027.111117,104429.000000,0.000000
8,403688.957436,256264.000000,0.000000
16,422075.076566,235431.000000,0.000000
32,101884.492171,42967.000000,0.000000
64,140343.028480,65616.000000,0.000000
128,294889.507246,185634.000000,0.000000
256,437277.464678,209615.000000,0.000000
512,252892.824396,145908.000000,0.000000
1024,578684.388277,264201.000000,0.000000
2048,445893.043032,217860.000000,0.000000
4096,399128.466538,233285.000000,0.000000
8192,386798.932000,234161.000000,0.000000
16384,316963.370661,92378.000000,0.000000
32768,534190.157768,204230.000000,0.000000
65536,378372.482738,153655.000000,0.000000
