frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,59359.469573,45179.000000,21.118712
4,255300.553346,232519.000000,531.261706
8,311023.159962,244110.000000,105.494076
16,221171.724802,157032.000000,110.833208
32,177777.625313,77150.000000,274.209774
64,224530.642405,200596.000000,250.267857
128,271867.102964,152553.000000,189.546828
256,172393.129950,114435.000000,1363.324980
512,187609.889907,143917.000000,4926.353012
1024,142375.289713,120166.000000,534.075837
2048,294619.516254,138206.000000,71137.956718
4096,466485.931028,444973.000000,14259.847229
8192,365551.812653,232979.000000,42906.914291
16384,425385.921062,182593.000000,204694.791131
32768,267399.309163,193810.000000,221712.100295
65536,197289.080646,101084.000000,188234.280648
