frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,216608.801215,155830.000000,136.740630
4,425078.219052,245996.000000,9.219544
8,509644.024764,263556.000000,89.783072
16,215762.322000,137421.000000,352.063915
32,196586.168901,111321.000000,856.336383
64,312473.401745,274286.000000,1574.338591
128,293828.640559,229637.000000,1914.901564
256,352258.301052,212132.000000,6333.158059
512,385438.444070,263816.000000,3863.905020
1024,418658.876311,319541.000000,2435.215391
2048,189298.485401,127379.000000,20712.322299
4096,248334.769609,106481.000000,69020.468000
8192,467226.065210,255336.000000,24659.959408
16384,461273.632353,247583.000000,121078.609923
32768,1128218.482014,322495.000000,526316.550488
65536,1212997.693821,216763.000000,1212943.723125
