frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,254057.250227,174406.000000,1673.109978
4,482950.322114,266981.000000,589.832180
8,188429.442447,108765.000000,156.320184
16,721474.654886,256118.000000,237.358379
32,203708.034414,94577.000000,492.078246
64,678410.224489,253936.000000,4337.776965
128,612700.442870,245680.000000,561.332344
256,554040.817820,181210.000000,1254.157486
512,681080.255932,268686.000000,6450.506802
1024,723000.955321,283542.000000,140460.140816
2048,652154.172193,261904.000000,32512.108606
4096,1201549.007894,311414.000000,419391.323137
8192,698883.012916,255484.000000,249377.326660
16384,1254879.848179,238162.000000,679514.413654
32768,877978.853642,174074.000000,785397.116686
65536,1663914.312259,113104.000000,1528316.641464
