frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,564671.467682,271451.000000,0.000000
4,413745.726575,255070.000000,0.000000
8,96358.729532,41363.000000,0.000000
16,142440.611783,102174.000000,0.000000
32,133221.080153,71438.000000,0.000000
64,459667.835349,265324.000000,0.000000
128,481347.776717,265248.000000,0.000000
256,231581.270834,157222.000000,0.000000
512,190108.704969,133524.000000,0.000000
1024,169800.996378,97456.000000,0.000000
2048,572655.881762,252773.000000,0.000000
4096,688408.263750,319002.000000,0.000000
8192,182631.382344,122833.000000,0.000000
16384,666527.015707,226916.000000,0.000000
32768,422572.854516,186497.000000,0.000000
65536,600448.816539,139998.000000,0.000000
