frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
32768,1019885.424366,16707.000000,995687.535338,19205.000000,1009019.201306,16707.000000,1017936.896274,16707.000000,1019885.424366,16707.000000,1019885.424366,16707.000000
16,611777.372411,12270.000000,596341.994224,14204.000000,611777.372411,12270.000000,611777.372411,12270.000000,611777.372411,12270.000000,611777.372411,12270.000000
2,518432.711433,8531.000000,505844.256389,10974.000000,514259.643953,9442.000000,518435.438054,8531.000000,518432.711433,8531.000000,518432.711433,8531.000000
4,324745.739372,7332.000000,321257.442021,7388.000000,324639.461498,7332.000000,324745.739372,7332.000000,324745.739372,7332.000000,324745.739372,7332.000000
8,379123.623288,6070.000000,374516.587792,8447.000000,376498.304461,7492.000000,379123.623288,6070.000000,379123.623288,6070.000000,379123.623288,6070.000000
512,1281224.904651,20381.000000,1224171.857261,26591.000000,1263135.229699,20381.000000,1281224.904651,20381.000000,1281224.904651,20381.000000,1281224.904651,20381.000000
64,964586.149647,17143.000000,934414.615971,19723.000000,962185.447312,17143.000000,964586.149647,17143.000000,964586.149647,17143.000000,964586.149647,17143.000000
2048,1549253.855145,27268.000000,1486600.959140,52197.000000,1508293.327560,51880.000000,1549253.855145,27268.000000,1549253.855145,27268.000000,1549253.855145,27268.000000
4096,1673976.187652,27988.000000,1588241.900153,34255.000000,1628632.919231,29333.000000,1670104.276501,27988.000000,1673976.187652,27988.000000,1673976.187652,27988.000000
256,1535984.506395,25244.000000,1481980.134054,26959.000000,1531373.536356,25244.000000,1535984.506395,25244.000000,1535984.506395,25244.000000,1535984.506395,25244.000000
1024,1518411.865856,22458.000000,1453504.530008,27084.000000,1490495.613109,24320.000000,1517820.008818,22458.000000,1518411.865856,22458.000000,1518411.865856,22458.000000
32,1043996.817910,16690.000000,1016779.932793,17785.000000,1040453.597652,16690.000000,1043996.817910,16690.000000,1043996.817910,16690.000000,1043996.817910,16690.000000
65536,3108562.052570,52030.000000,2924474.292446,62660.000000,2979800.489158,52030.000000,3108562.052570,52030.000000,3108562.052570,52030.000000,3108562.052570,52030.000000
128,1146869.300725,19010.000000,1113832.593543,19614.000000,1144553.758488,19010.000000,1146869.300725,19010.000000,1146869.300725,19010.000000,1146869.300725,19010.000000
8192,1262951.015020,25488.000000,1198362.874003,25620.000000,1257852.453463,25488.000000,1262944.998552,25488.000000,1262951.015020,25488.000000,1262951.015020,25488.000000
16384,2179095.205187,37251.000000,2106976.559045,37571.000000,2152302.103812,37251.000000,2179095.205187,37251.000000,2179095.205187,37251.000000,2179095.205187,37251.000000
