frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
16,325170.701152,5599.000000,325170.701152,5599.000000,325170.701152,5599.000000,325170.701152,5599.000000,325170.701152,5599.000000,325170.701152,5599.000000
64,970045.991526,16883.000000,970045.991526,16883.000000,970045.991526,16883.000000,970045.991526,16883.000000,970045.991526,16883.000000,970045.991526,16883.000000
4,325709.632696,10932.000000,325709.632696,10932.000000,325709.632696,10932.000000,325709.632696,10932.000000,325709.632696,10932.000000,325709.632696,10932.000000
32,414922.953914,8713.000000,414922.953914,8713.000000,414922.953914,8713.000000,414922.953914,8713.000000,414922.953914,8713.000000,414922.953914,8713.000000
256,1099257.790116,18296.000000,1099257.790116,18296.000000,1099257.790116,18296.000000,1099257.790116,18296.000000,1099257.790116,18296.000000,1099257.790116,18296.000000
8,582094.661907,9922.000000,582094.661907,9922.000000,582094.661907,9922.000000,582094.661907,9922.000000,582094.661907,9922.000000,582094.661907,9922.000000
2,571417.850572,10653.000000,571417.850572,10653.000000,571417.850572,10653.000000,571417.850572,10653.000000,571417.850572,10653.000000,571417.850572,10653.000000
8192,554489.290072,12169.000000,554489.290072,12169.000000,554489.290072,12169.000000,554489.290072,12169.000000,554489.290072,12169.000000,554489.290072,12169.000000
16384,2309074.028167,43236.000000,2309074.028167,43236.000000,2309074.028167,43236.000000,2309074.028167,43236.000000,2309074.028167,43236.000000,2309074.028167,43236.000000
4096,1154595.593599,21855.000000,1154595.593599,21855.000000,1154595.593599,21855.000000,1154595.593599,21855.000000,1154595.593599,21855.000000,1154595.593599,21855.000000
2048,1225824.796614,23229.000000,1225824.796614,23229.000000,1225824.796614,23229.000000,1225824.796614,23229.000000,1225824.796614,23229.000000,1225824.796614,23229.000000
512,1300242.720698,20934.000000,1300242.720698,20934.000000,1300242.720698,20934.000000,1300242.720698,20934.000000,1300242.720698,20934.000000,1300242.720698,20934.000000
128,1039744.523405,16998.000000,1039744.523405,16998.000000,1039744.523405,16998.000000,1039744.523405,16998.000000,1039744.523405,16998.000000,1039744.523405,16998.000000
1024,1246757.557048,20272.000000,1246757.557048,20272.000000,1246757.557048,20272.000000,1246757.557048,20272.000000,1246757.557048,20272.000000,1246757.557048,20272.000000
32768,2282820.303536,44564.000000,2282820.303536,44564.000000,2282820.303536,44564.000000,2282820.303536,44564.000000,2282820.303536,44564.000000,2282820.303536,44564.000000
65536,3824125.014253,66681.000000,3824125.014253,66681.000000,3824125.014253,66681.000000,3824125.014253,66681.000000,3824125.014253,66681.000000,3824125.014253,66681.000000
