frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
65536,365508.112675,26678.000000,365508.112675,26678.000000,365508.112675,26678.000000,365508.112675,26678.000000,365508.112675,26678.000000,365508.112675,26678.000000
32768,912623.203221,28804.000000,912623.203221,28804.000000,912623.203221,28804.000000,912623.203221,28804.000000,912623.203221,28804.000000,912623.203221,28804.000000
2,588199.209285,14404.000000,588199.209285,14404.000000,588199.209285,14404.000000,588199.209285,14404.000000,588199.209285,14404.000000,588199.209285,14404.000000
4,609711.761708,12988.000000,609711.761708,12988.000000,609711.761708,12988.000000,609711.761708,12988.000000,609711.761708,12988.000000,609711.761708,12988.000000
16,537324.986713,11316.000000,537324.986713,11316.000000,537324.986713,11316.000000,537324.986713,11316.000000,537324.986713,11316.000000,537324.986713,11316.000000
1024,1481728.565497,25175.000000,1481728.565497,25175.000000,1481728.565497,25175.000000,1481728.565497,25175.000000,1481728.565497,25175.000000,1481728.565497,25175.000000
32,748143.165909,14781.000000,748143.165909,14781.000000,748143.165909,14781.000000,748143.165909,14781.000000,748143.165909,14781.000000,748143.165909,14781.000000
64,1292434.373295,26164.000000,1292434.373295,26164.000000,1292434.373295,26164.000000,1292434.373295,26164.000000,1292434.373295,26164.000000,1292434.373295,26164.000000
8,720144.936997,28245.000000,720144.936997,28245.000000,720144.936997,28245.000000,720144.936997,28245.000000,720144.936997,28245.000000,720144.936997,28245.000000
512,1118189.368499,29094.000000,1118189.368499,29094.000000,1118189.368499,29094.000000,1118189.368499,29094.000000,1118189.368499,29094.000000,1118189.368499,29094.000000
8192,1586395.492438,30930.000000,1586395.492438,30930.000000,1586395.492438,30930.000000,1586395.492438,30930.000000,1586395.492438,30930.000000,1586395.492438,30930.000000
128,1342614.361434,23004.000000,1342614.361434,23004.000000,1342614.361434,23004.000000,1342614.361434,23004.000000,1342614.361434,23004.000000,1342614.361434,23004.000000
16384,1645119.654715,27658.000000,1645119.654715,27658.000000,1645119.654715,27658.000000,1645119.654715,27658.000000,1645119.654715,27658.000000,1645119.654715,27658.000000
256,1120778.783265,23590.000000,1120778.783265,23590.000000,1120778.783265,23590.000000,1120778.783265,23590.000000,1120778.783265,23590.000000,1120778.783265,23590.000000
2048,1222175.274215,18035.000000,1222175.274215,18035.000000,1222175.274215,18035.000000,1222175.274215,18035.000000,1222175.274215,18035.000000,1222175.274215,18035.000000
4096,2266795.046703,37064.000000,2266795.046703,37064.000000,2266795.046703,37064.000000,2266795.046703,37064.000000,2266795.046703,37064.000000,2266795.046703,37064.000000
