frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
256,1099069.145597,18296.000000,1091041.465986,21604.000000,1093814.810508,18716.000000,1099069.145597,18296.000000,1099069.145597,18296.000000,1099069.145597,18296.000000
16,325140.609575,5599.000000,324292.344529,6736.000000,324675.396689,5652.000000,325140.609575,5599.000000,325140.609575,5599.000000,325140.609575,5599.000000
32768,2282680.530640,44564.000000,2241656.325261,49263.000000,2249976.034802,47721.000000,2267058.668185,45108.000000,2282680.530640,44564.000000,2282680.530640,44564.000000
4,324863.908691,6243.000000,324269.526037,6843.000000,324323.934259,6254.000000,324863.908691,6243.000000,324863.908691,6243.000000,324863.908691,6243.000000
8,582023.807511,9922.000000,579177.109055,11719.000000,581156.523050,10088.000000,582023.807511,9922.000000,582023.807511,9922.000000,582023.807511,9922.000000
32,414616.890901,7539.000000,413543.942525,8381.000000,414059.294796,7539.000000,414616.890901,7539.000000,414616.890901,7539.000000,414616.890901,7539.000000
2,571193.011859,10653.000000,566820.565059,11295.000000,570129.794971,10818.000000,571193.011859,10653.000000,571193.011859,10653.000000,571193.011859,10653.000000
8192,553505.575859,12169.000000,550417.661216,16061.000000,552041.291599,14377.000000,552050.676872,12243.000000,553452.144648,12169.000000,553505.575859,12169.000000
64,970018.978502,16883.000000,963376.176559,19169.000000,965587.206350,16883.000000,970018.978502,16883.000000,970018.978502,16883.000000,970018.978502,16883.000000
2048,1225407.642789,23229.000000,1212508.739825,23229.000000,1218719.299839,23229.000000,1221757.401814,23229.000000,1225407.642789,23229.000000,1225407.642789,23229.000000
128,1039613.446301,16998.000000,1029222.866816,30389.000000,1035779.554465,16998.000000,1039613.446301,16998.000000,1039613.446301,16998.000000,1039613.446301,16998.000000
4096,1153704.742552,21855.000000,1147677.828885,22087.000000,1148278.183287,21855.000000,1151465.025591,21855.000000,1153704.742552,21855.000000,1153704.742552,21855.000000
512,1300178.489442,20934.000000,1287087.786593,21007.000000,1300179.182838,20934.000000,1300178.489442,20934.000000,1300178.489442,20934.000000,1300178.489442,20934.000000
1024,1246707.500576,20272.000000,1236000.178669,22429.000000,1243909.053234,20272.000000,1246707.500576,20272.000000,1246707.500576,20272.000000,1246707.500576,20272.000000
16384,2309073.702662,43236.000000,2299035.858573,80611.000000,2309061.388491,43236.000000,2309076.176473,43236.000000,2309073.702662,43236.000000,2309073.702662,43236.000000
65536,3823946.129682,66681.000000,3738049.147302,73522.000000,3728005.147996,69573.000000,3791840.134832,66930.000000,3823946.129682,66681.000000,3823946.129682,66681.000000
