frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
8192,560433.644830,14131.000000,553313.964907,14131.000000,560452.735675,14131.000000,560433.644830,14131.000000,560433.644830,14131.000000,560433.644830,14131.000000
4,535139.792177,9291.000000,535149.220219,9291.000000,535139.792177,9291.000000,535139.792177,9291.000000,535139.792177,9291.000000,535139.792177,9291.000000
2,228997.947984,4373.000000,229401.823617,6212.000000,228997.947984,4373.000000,228997.947984,4373.000000,228997.947984,4373.000000,228997.947984,4373.000000
2048,775173.314063,17405.000000,761102.095989,17405.000000,775173.314063,17405.000000,775173.314063,17405.000000,775173.314063,17405.000000,775173.314063,17405.000000
8,603463.419832,9860.000000,603435.969832,9860.000000,603463.419832,9860.000000,603463.419832,9860.000000,603463.419832,9860.000000,603463.419832,9860.000000
4096,883801.296438,15457.000000,881274.443780,15457.000000,881168.921775,15457.000000,883801.296438,15457.000000,883801.296438,15457.000000,883801.296438,15457.000000
256,802827.805551,14496.000000,801723.906695,14496.000000,802827.805551,14496.000000,802827.805551,14496.000000,802827.805551,14496.000000,802827.805551,14496.000000
128,878841.196087,14975.000000,873400.226235,14975.000000,878841.196087,14975.000000,878841.196087,14975.000000,878841.196087,14975.000000,878841.196087,14975.000000
64,1115721.845766,19004.000000,1115003.826028,19004.000000,1115721.845766,19004.000000,1115721.845766,19004.000000,1115721.845766,19004.000000,1115721.845766,19004.000000
65536,1035287.094093,16765.000000,1021983.246735,17828.000000,1035288.815257,16765.000000,1035287.094093,16765.000000,1035287.094093,16765.000000,1035287.094093,16765.000000
16,972604.906908,17036.000000,965168.962108,19457.000000,972604.906908,17036.000000,972604.906908,17036.000000,972604.906908,17036.000000,972604.906908,17036.000000
16384,851989.097295,17594.000000,828029.527501,20779.000000,851989.097295,17594.000000,851989.097295,17594.000000,851989.097295,17594.000000,851989.097295,17594.000000
32,1185142.849773,20756.000000,1185142.849773,20756.000000,1185142.849773,20756.000000,1185142.849773,20756.000000,1185142.849773,20756.000000,1185142.849773,20756.000000
32768,1281608.455816,24577.000000,1230914.125520,29560.000000,1276465.445315,24577.000000,1281608.455816,24577.000000,1281608.455816,24577.000000,1281608.455816,24577.000000
512,1342491.341543,21925.000000,1331980.870461,21925.000000,1342491.341543,21925.000000,1342491.341543,21925.000000,1342491.341543,21925.000000,1342491.341543,21925.000000
1024,1985489.197833,33270.000000,1944377.758054,61826.000000,1985489.197833,33270.000000,1985489.197833,33270.000000,1985489.197833,33270.000000,1985489.197833,33270.000000
