frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
16,828871.769111,15250.000000,822919.407014,15931.000000,828310.780683,15250.000000,828871.769111,15250.000000,828871.769111,15250.000000,828871.769111,15250.000000
8,416370.061200,7336.000000,416167.738536,8726.000000,415913.256017,7336.000000,416370.061200,7336.000000,416370.061200,7336.000000,416370.061200,7336.000000
32768,1364333.070507,31997.000000,1345406.432092,60377.000000,1334288.979871,34650.000000,1355188.391146,32334.000000,1364333.070507,31997.000000,1364333.070507,31997.000000
2,440146.831064,6784.000000,439220.054625,7504.000000,439776.054081,6784.000000,440146.831064,6784.000000,440146.831064,6784.000000,440146.831064,6784.000000
32,615249.630768,11808.000000,613157.546318,11808.000000,614797.695411,11808.000000,615249.630768,11808.000000,615249.630768,11808.000000,615249.630768,11808.000000
65536,468073.750840,12267.000000,471305.519732,16437.000000,467374.239322,12267.000000,468073.786334,12267.000000,468073.750840,12267.000000,468073.750840,12267.000000
1024,833950.916398,16073.000000,827603.584391,16570.000000,833211.440608,16073.000000,833938.616064,16073.000000,833950.916398,16073.000000,833950.916398,16073.000000
4,739026.830947,11417.000000,731948.623268,13329.000000,738441.526834,11883.000000,739026.830947,11417.000000,739026.830947,11417.000000,739026.830947,11417.000000
2048,700142.259152,13022.000000,692990.312369,14632.000000,698054.569671,13022.000000,700142.259152,13022.000000,700142.259152,13022.000000,700142.259152,13022.000000
128,796965.293707,13187.000000,792224.404354,13739.000000,795445.035444,13187.000000,796965.293707,13187.000000,796965.293707,13187.000000,796965.293707,13187.000000
512,1118093.915025,20921.000000,1117371.263333,41151.000000,1111894.569149,40138.000000,1118093.915025,20921.000000,1118093.915025,20921.000000,1118093.915025,20921.000000
4096,799777.793809,14408.000000,800253.331763,14957.000000,799423.627414,14408.000000,799734.543639,14408.000000,799777.793809,14408.000000,799777.793809,14408.000000
64,1025253.226504,16574.000000,1014154.338795,16574.000000,1024875.187716,16574.000000,1025253.226504,16574.000000,1025253.226504,16574.000000,1025253.226504,16574.000000
16384,1394459.790175,26613.000000,1374322.983606,28177.000000,1389558.411717,26613.000000,1394459.790175,26613.000000,1394459.790175,26613.000000,1394459.790175,26613.000000
256,1071537.421906,18026.000000,1063126.496462,18026.000000,1066817.938343,18026.000000,1071537.421906,18026.000000,1071537.421906,18026.000000,1071537.421906,18026.000000
8192,2487229.617581,34647.000000,2462471.054304,37290.000000,2473553.799121,34647.000000,2487229.617581,34647.000000,2487229.617581,34647.000000,2487229.617581,34647.000000
