frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
8,460622.687941,9225.000000,460676.314067,9225.000000,460640.035260,9225.000000,460622.687941,9225.000000,460622.687941,9225.000000,460622.687941,9225.000000
2,173842.238604,3979.000000,174078.384141,5773.000000,173827.550449,5773.000000,173842.238604,3979.000000,173842.238604,3979.000000,173842.238604,3979.000000
4,701840.502590,11543.000000,701883.165654,11543.000000,701840.502590,11543.000000,701840.502590,11543.000000,701840.502590,11543.000000,701840.502590,11543.000000
128,636992.036770,11304.000000,633379.510695,13792.000000,636992.036770,11304.000000,636992.036770,11304.000000,636992.036770,11304.000000,636992.036770,11304.000000
16,608256.159030,10787.000000,608300.982713,10787.000000,608256.159030,10787.000000,608256.159030,10787.000000,608256.159030,10787.000000,608256.159030,10787.000000
64,899681.986631,17322.000000,896261.015105,17322.000000,899681.986631,17322.000000,899681.986631,17322.000000,899681.986631,17322.000000,899681.986631,17322.000000
65536,1276080.688885,31207.000000,1237841.845105,31207.000000,1276080.688885,31207.000000,1276080.688885,31207.000000,1276080.688885,31207.000000,1276080.688885,31207.000000
32768,563566.837663,13100.000000,561391.667294,14203.000000,563566.889918,13100.000000,563566.837663,13100.000000,563566.837663,13100.000000,563566.837663,13100.000000
256,972906.888778,17022.000000,968367.429257,17022.000000,972906.888778,17022.000000,972906.888778,17022.000000,972906.888778,17022.000000,972906.888778,17022.000000
2048,859690.912998,14354.000000,851450.504941,19406.000000,859699.882170,14354.000000,859690.912998,14354.000000,859690.912998,14354.000000,859690.912998,14354.000000
32,993457.236730,14994.000000,993505.022956,14994.000000,993457.236730,14994.000000,993457.236730,14994.000000,993457.236730,14994.000000,993457.236730,14994.000000
512,1659772.154409,27322.000000,1646137.580400,27322.000000,1659772.154409,27322.000000,1659772.154409,27322.000000,1659772.154409,27322.000000,1659772.154409,27322.000000
1024,1051503.250561,17806.000000,1048394.975943,17806.000000,1051503.250561,17806.000000,1051503.250561,17806.000000,1051503.250561,17806.000000,1051503.250561,17806.000000
4096,985098.035205,19039.000000,980775.927092,19039.000000,984508.694607,19039.000000,985098.035205,19039.000000,985098.035205,19039.000000,985098.035205,19039.000000
8192,1090948.707525,17552.000000,1084261.185921,17552.000000,1089295.490676,17552.000000,1090948.707525,17552.000000,1090948.707525,17552.000000,1090948.707525,17552.000000
16384,1926581.558773,33506.000000,1891822.320716,33506.000000,1926581.558773,33506.000000,1926581.558773,33506.000000,1926581.558773,33506.000000,1926581.558773,33506.000000
