frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
8,403733.557805,27244.000000,403733.557805,27244.000000,403733.557805,27244.000000,403733.557805,27244.000000,403733.557805,27244.000000,403733.557805,27244.000000
32,461629.130336,9903.000000,461629.130336,9903.000000,461629.130336,9903.000000,461629.130336,9903.000000,461629.130336,9903.000000,461629.130336,9903.000000
4,283862.044770,6081.000000,283862.044770,6081.000000,283862.044770,6081.000000,283862.044770,6081.000000,283862.044770,6081.000000,283862.044770,6081.000000
64,477000.866478,22573.000000,477000.866478,22573.000000,477000.866478,22573.000000,477000.866478,22573.000000,477000.866478,22573.000000,477000.866478,22573.000000
1024,626983.390691,24499.000000,626983.390691,24499.000000,626983.390691,24499.000000,626983.390691,24499.000000,626983.390691,24499.000000,626983.390691,24499.000000
16,735043.493955,12155.000000,735043.493955,12155.000000,735043.493955,12155.000000,735043.493955,12155.000000,735043.493955,12155.000000,735043.493955,12155.000000
2,641798.950664,27475.000000,641798.950664,27475.000000,641798.950664,27475.000000,641798.950664,27475.000000,641798.950664,27475.000000,641798.950664,27475.000000
4096,640296.750125,23713.000000,640296.750125,23713.000000,640296.750125,23713.000000,640296.750125,23713.000000,640296.750125,23713.000000,640296.750125,23713.000000
16384,683300.908855,21072.000000,683300.908855,21072.000000,683300.908855,21072.000000,683300.908855,21072.000000,683300.908855,21072.000000,683300.908855,21072.000000
512,1076793.772311,23974.000000,1076793.772311,23974.000000,1076793.772311,23974.000000,1076793.772311,23974.000000,1076793.772311,23974.000000,1076793.772311,23974.000000
256,1080101.885781,27755.000000,1080101.885781,27755.000000,1080101.885781,27755.000000,1080101.885781,27755.000000,1080101.885781,27755.000000,1080101.885781,27755.000000
2048,1442056.330784,25167.000000,1442056.330784,25167.000000,1442056.330784,25167.000000,1442056.330784,25167.000000,1442056.330784,25167.000000,1442056.330784,25167.000000
128,1059105.558820,26358.000000,1059105.558820,26358.000000,1059105.558820,26358.000000,1059105.558820,26358.000000,1059105.558820,26358.000000,1059105.558820,26358.000000
8192,1937036.944590,30114.000000,1937036.944590,30114.000000,1937036.944590,30114.000000,1937036.944590,30114.000000,1937036.944590,30114.000000,1937036.944590,30114.000000
32768,2564485.010683,50950.000000,2564485.010683,50950.000000,2564485.010683,50950.000000,2564485.010683,50950.000000,2564485.010683,50950.000000,2564485.010683,50950.000000
65536,3938866.128434,65147.000000,3938866.128434,65147.000000,3938866.128434,65147.000000,3938866.128434,65147.000000,3938866.128434,65147.000000,3938866.128434,65147.000000
