frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
16,361493.009331,7435.000000,360641.493640,7435.000000,361493.009331,7435.000000,361493.009331,7435.000000,361493.009331,7435.000000,361493.009331,7435.000000
4,569284.983891,9626.000000,566188.180377,11163.000000,569284.983891,9626.000000,569284.983891,9626.000000,569284.983891,9626.000000,569284.983891,9626.000000
65536,1681512.607742,33625.000000,1615760.586910,37323.000000,1676145.648074,33625.000000,1681513.449178,33625.000000,1681512.607742,33625.000000,1681512.607742,33625.000000
8,618673.046973,13925.000000,613905.640605,13925.000000,618673.046973,13925.000000,618673.046973,13925.000000,618673.046973,13925.000000,618673.046973,13925.000000
2,433844.707591,7767.000000,432643.730924,10662.000000,433853.330956,7767.000000,433844.707591,7767.000000,433844.707591,7767.000000,433844.707591,7767.000000
64,924421.977991,18240.000000,913314.837799,18885.000000,920674.297802,18240.000000,924421.977991,18240.000000,924421.977991,18240.000000,924421.977991,18240.000000
32,596005.336609,8890.000000,590930.190010,10575.000000,596005.336609,8890.000000,596005.336609,8890.000000,596005.336609,8890.000000,596005.336609,8890.000000
256,876448.140689,13288.000000,871475.160155,13992.000000,876448.140689,13288.000000,876448.140689,13288.000000,876448.140689,13288.000000,876448.140689,13288.000000
2048,1222622.286752,23243.000000,1202870.279680,23597.000000,1221918.227331,23243.000000,1222622.286752,23243.000000,1222622.286752,23243.000000,1222622.286752,23243.000000
1024,789448.974012,10949.000000,780510.832715,11683.000000,787540.609677,10949.000000,788971.775897,10949.000000,789448.974012,10949.000000,789448.974012,10949.000000
512,1214877.001338,24194.000000,1196033.309503,24194.000000,1213851.570046,24194.000000,1214877.001338,24194.000000,1214877.001338,24194.000000,1214877.001338,24194.000000
128,972896.842307,14396.000000,959324.363849,15268.000000,970202.132032,15215.000000,972896.842307,14396.000000,972896.842307,14396.000000,972896.842307,14396.000000
4096,1275634.866381,24362.000000,1243804.232343,41201.000000,1273328.134792,24362.000000,1275634.866381,24362.000000,1275634.866381,24362.000000,1275634.866381,24362.000000
32768,1335025.010226,28663.000000,1324793.144837,28663.000000,1333940.839808,28663.000000,1335016.744264,28663.000000,1335025.010226,28663.000000,1335025.010226,28663.000000
16384,1476305.281932,25732.000000,1438642.714385,27691.000000,1467085.243239,26244.000000,1476305.281932,25732.000000,1476305.281932,25732.000000,1476305.281932,25732.000000
8192,1175711.360222,20683.000000,1146691.036862,34107.000000,1168243.448837,20683.000000,1175711.360222,20683.000000,1175711.360222,20683.000000,1175711.360222,20683.000000
