frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
16,696580.487563,10790.000000,696580.487563,10790.000000,696580.487563,10790.000000,696580.487563,10790.000000,696580.487563,10790.000000,696580.487563,10790.000000
32768,655558.913715,19587.000000,655558.913715,19587.000000,655558.913715,19587.000000,655558.913715,19587.000000,655558.913715,19587.000000,655558.913715,19587.000000
16384,447666.783922,9838.000000,447666.783922,9838.000000,447666.783922,9838.000000,447666.783922,9838.000000,447666.783922,9838.000000,447666.783922,9838.000000
8,539168.818294,10271.000000,539168.818294,10271.000000,539168.818294,10271.000000,539168.818294,10271.000000,539168.818294,10271.000000,539168.818294,10271.000000
4,592720.524846,10125.000000,592720.524846,10125.000000,592720.524846,10125.000000,592720.524846,10125.000000,592720.524846,10125.000000,592720.524846,10125.000000
2048,1254862.931322,18689.000000,1252011.455666,18689.000000,1254862.931322,18689.000000,1254862.931322,18689.000000,1254862.931322,18689.000000,1254862.931322,18689.000000
32,1062985.690588,19564.000000,1062985.690588,19564.000000,1062985.690588,19564.000000,1062985.690588,19564.000000,1062985.690588,19564.000000,1062985.690588,19564.000000
2,466059.463374,10462.000000,466059.463374,10462.000000,466059.463374,10462.000000,466059.463374,10462.000000,466059.463374,10462.000000,466059.463374,10462.000000
8192,1787563.091485,31480.000000,1782547.089935,31480.000000,1787563.091485,31480.000000,1787563.091485,31480.000000,1787563.091485,31480.000000,1787563.091485,31480.000000
256,1276976.847504,23525.000000,1276976.847504,23525.000000,1276976.847504,23525.000000,1276976.847504,23525.000000,1276976.847504,23525.000000,1276976.847504,23525.000000
64,1083294.114088,17020.000000,1083294.114088,17020.000000,1083294.114088,17020.000000,1083294.114088,17020.000000,1083294.114088,17020.000000,1083294.114088,17020.000000
128,1055217.910395,17243.000000,1055217.910395,17243.000000,1055217.910395,17243.000000,1055217.910395,17243.000000,1055217.910395,17243.000000,1055217.910395,17243.000000
1024,1144460.585722,19532.000000,1144460.585722,19532.000000,1144460.585722,19532.000000,1144460.585722,19532.000000,1144460.585722,19532.000000,1144460.585722,19532.000000
512,1307632.702098,21972.000000,1307632.702098,21972.000000,1307632.702098,21972.000000,1307632.702098,21972.000000,1307632.702098,21972.000000,1307632.702098,21972.000000
4096,1607497.957587,25368.000000,1607497.957587,25368.000000,1607497.957587,25368.000000,1607497.957587,25368.000000,1607497.957587,25368.000000,1607497.957587,25368.000000
65536,2498720.004302,36174.000000,2498720.004302,36174.000000,2498720.004302,36174.000000,2498720.004302,36174.000000,2498720.004302,36174.000000,2498720.004302,36174.000000
