frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
2,179970.056651,3437.000000,180054.840046,5573.000000,179589.631939,3902.000000,179969.033484,3437.000000,179970.056651,3437.000000,179970.056651,3437.000000
65536,752048.468479,17248.000000,741966.303640,22833.000000,737808.730287,18345.000000,752048.408165,17248.000000,752048.468479,17248.000000,752048.468479,17248.000000
4,329582.457845,6106.000000,328166.409003,8288.000000,328234.577976,6106.000000,329583.196794,6106.000000,329582.457845,6106.000000,329582.457845,6106.000000
8,507624.783332,9438.000000,496372.102068,18286.000000,500904.257178,16835.000000,507624.804872,9438.000000,507624.783332,9438.000000,507624.783332,9438.000000
16384,1172770.816633,24572.000000,1144942.256602,29545.000000,1152967.069827,26210.000000,1164721.001328,24760.000000,1172770.816633,24572.000000,1172770.816633,24572.000000
64,487837.279422,7308.000000,482380.875000,10578.000000,484021.553986,8606.000000,487446.723720,7308.000000,487837.279422,7308.000000,487837.279422,7308.000000
16,812034.243405,14380.000000,794945.252104,14380.000000,807423.282458,14380.000000,812034.243405,14380.000000,812034.243405,14380.000000,812034.243405,14380.000000
128,870879.331750,15864.000000,856569.759905,20362.000000,859714.058596,15895.000000,869879.976805,15864.000000,870879.331750,15864.000000,870879.331750,15864.000000
256,1051132.696203,20565.000000,1034136.554329,22022.000000,1034734.676546,20565.000000,1050907.701543,20565.000000,1051132.696203,20565.000000,1051132.696203,20565.000000
32,924093.616962,15359.000000,903532.074746,17401.000000,912311.346679,15481.000000,924051.331035,15359.000000,924093.616962,15359.000000,924093.616962,15359.000000
512,1156704.397986,21330.000000,1144157.491476,26033.000000,1130324.340957,21330.000000,1150732.894213,21330.000000,1156691.129109,21330.000000,1156704.397986,21330.000000
8192,897590.299132,14213.000000,883987.854308,17412.000000,879530.187348,14795.000000,892904.362630,14850.000000,897155.598605,14213.000000,897590.299132,14213.000000
2048,1187099.185482,18861.000000,1171699.488751,39752.000000,1160595.215956,21036.000000,1177092.278415,18861.000000,1186464.372021,18861.000000,1187099.185482,18861.000000
1024,1291470.093042,21481.000000,1266702.365538,24923.000000,1265856.341835,22010.000000,1290940.534590,21481.000000,1291470.093042,21481.000000,1291470.093042,21481.000000
4096,1514665.301010,25249.000000,1490552.221781,32799.000000,1492666.784194,26703.000000,1505338.212715,25249.000000,1510736.331811,25249.000000,1514665.301010,25249.000000
32768,2677590.174115,43987.000000,2607425.050623,47075.000000,2639696.813403,43987.000000,2675222.503884,43987.000000,2677590.174115,43987.000000,2677590.174115,43987.000000
