frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
2048,1288218.744124,21569.000000,1257420.486321,23536.000000,1270065.152169,21569.000000,1285297.799912,21569.000000,1288218.744124,21569.000000,1288218.744124,21569.000000
4,348864.199790,6233.000000,345421.510716,13224.000000,346600.917900,6233.000000,348864.199790,6233.000000,348864.199790,6233.000000,348864.199790,6233.000000
16,524612.199293,9988.000000,514300.343000,19346.000000,517749.280514,10363.000000,524359.703007,9988.000000,524612.199293,9988.000000,524612.199293,9988.000000
64,658673.111511,13485.000000,645146.035168,13930.000000,654817.277151,13485.000000,658673.111511,13485.000000,658673.111511,13485.000000,658673.111511,13485.000000
8192,1106419.061236,28403.000000,1076275.561704,28403.000000,1072014.833758,28403.000000,1105526.775465,28403.000000,1106419.061236,28403.000000,1106419.061236,28403.000000
8,490422.880671,6847.000000,485366.894777,11248.000000,485542.336370,7887.000000,489685.835311,6847.000000,490422.880671,6847.000000,490422.880671,6847.000000
32768,1157567.271218,28544.000000,1127950.468272,28544.000000,1144050.217363,28544.000000,1157567.584100,28544.000000,1157567.271218,28544.000000,1157567.271218,28544.000000
2,715092.317950,13087.000000,700821.272320,15980.000000,706679.740586,14294.000000,712547.741438,13267.000000,715092.317950,13087.000000,715092.317950,13087.000000
1024,1667813.975726,25858.000000,1632969.508148,30395.000000,1627147.722323,26677.000000,1655758.333833,26375.000000,1667813.975726,25858.000000,1667813.975726,25858.000000
32,643333.133815,12192.000000,629654.401696,13460.000000,639634.822488,12192.000000,642342.352666,12192.000000,643333.133815,12192.000000,643333.133815,12192.000000
128,1035286.870806,15946.000000,1019897.694304,22258.000000,1015652.994745,18969.000000,1033994.916332,15946.000000,1035286.870806,15946.000000,1035286.870806,15946.000000
16384,1365425.086339,31125.000000,1319990.089873,32809.000000,1324535.278331,31125.000000,1337807.707613,31125.000000,1352822.131749,31125.000000,1365425.086339,31125.000000
256,1609119.019058,27234.000000,1574518.908764,30301.000000,1580122.964719,27234.000000,1609119.019058,27234.000000,1609119.019058,27234.000000,1609119.019058,27234.000000
4096,1487741.428874,30281.000000,1474747.102942,57130.000000,1457932.174178,30281.000000,1481264.301339,30281.000000,1487741.428874,30281.000000,1487741.428874,30281.000000
512,1248846.019117,22889.000000,1222995.800396,23733.000000,1223913.342755,41181.000000,1241034.554131,22889.000000,1248846.019117,22889.000000,1248846.019117,22889.000000
65536,4673278.641134,73809.000000,4563909.965883,77463.000000,4525315.056541,73809.000000,4624762.658701,73809.000000,4671701.914856,73809.000000,4673278.641134,73809.000000
