frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
16,81207652.218581,80892968.035443,80958655.559806,80958655.559806,80958655.559806,80958655.559806,2179306.000000,2179306.000000,2179306.000000,2179306.000000,2179306.000000,2179306.000000
256,82154916.418605,81946121.004927,81487344.938965,81487344.938965,82120886.050506,81487344.938965,2134507.000000,2134507.000000,2184595.000000,2184595.000000,2134507.000000,2184595.000000
8192,77555231.152461,77540033.367832,76974122.409573,74837212.984192,73690400.371929,64630286.874893,1691939.000000,1691939.000000,1789558.000000,1969341.000000,1969341.000000,2154856.000000
4,79075610.286843,79058023.547725,79146472.799349,79238921.305556,79240079.158848,79149288.455192,2117025.000000,2117025.000000,2117025.000000,2117025.000000,2117025.000000,2117025.000000
512,81196398.788205,79605943.170475,78579934.179987,78001384.961311,77921417.624545,77921417.624545,2049952.000000,2114413.000000,2172512.000000,2212362.000000,2212362.000000,2212362.000000
128,81527608.502524,81298845.724846,81285372.291511,81285372.291511,81285372.291511,81285372.291511,2190398.000000,2211700.000000,2211700.000000,2211700.000000,2211700.000000,2211700.000000
2,77564546.497868,77555636.037471,77422025.427224,77422025.427224,77422025.427224,77422025.427224,2189859.000000,2189859.000000,2189859.000000,2189859.000000,2189859.000000,2189859.000000
32768,98032763.195369,97298702.844083,96597312.971472,93896421.763685,88314483.908098,84439744.091099,2059349.000000,2129350.000000,2151913.000000,2214562.000000,2405920.000000,2502149.000000
16384,103971159.218924,104114971.075340,102855793.384585,88027366.353417,86805322.946634,88138350.267514,1180030.000000,1180030.000000,1180030.000000,2013236.000000,2073066.000000,2121670.000000
32,82570984.565061,82574300.172280,82452546.311689,82452546.311689,82452546.311689,82452546.311689,2401284.000000,2401284.000000,2401284.000000,2401284.000000,2401284.000000,2401284.000000
64,79308896.371712,79174561.815311,79323905.381818,79323905.381818,79323905.381818,79323905.381818,2172390.000000,2172390.000000,2172390.000000,2172390.000000,2172390.000000,2172390.000000
4096,83820803.850610,82063938.629222,75818001.746930,75355915.050485,75990324.174707,74901901.867085,1865780.000000,1931364.000000,2047903.000000,2100130.000000,2100130.000000,2189295.000000
65536,138519834.096365,138498983.496510,138497434.313416,138274124.291695,138356423.528335,129970665.807812,1423115.000000,1423115.000000,1423115.000000,1423115.000000,1423115.000000,2190379.000000
2048,90910352.358403,101295125.304952,90265128.885408,89338208.692309,89944646.783629,87920606.773395,2007678.000000,1157939.000000,2066683.000000,2174591.000000,2174591.000000,2250698.000000
1024,85535823.177025,82012341.059232,81699873.544402,81605966.721790,81789963.253461,81605272.701195,2028617.000000,2182740.000000,2182740.000000,2182740.000000,2182740.000000,2182740.000000
8,80119114.446883,79864730.548645,79864730.548645,79864730.548645,79864730.548645,79864730.548645,2145677.000000,2164234.000000,2164234.000000,2164234.000000,2164234.000000,2164234.000000
