frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
65536,67185966.225201,67150172.473154,66703094.044774,66100471.613545,65730181.311064,65613810.413762,1905719.000000,1905719.000000,1905719.000000,1905719.000000,1905719.000000,1905719.000000
4096,106490279.435939,131054519.259322,99689445.049227,80271345.923034,79833953.684418,78970445.371706,2128782.000000,1375267.000000,2160531.000000,2329306.000000,2329306.000000,2329306.000000
256,81407105.268813,79817424.131080,79816579.533978,79871578.844182,79871578.844182,79871578.844182,2215848.000000,2228974.000000,2228974.000000,2228974.000000,2228974.000000,2228974.000000
1024,85322336.227094,83492350.484477,82484734.735348,82735483.478567,82735483.478567,82193564.972249,2039237.000000,2136786.000000,2222085.000000,2222085.000000,2222085.000000,2222085.000000
16,79845371.132317,79835981.548163,79928157.668322,79928157.668322,79928157.668322,79928157.668322,2175773.000000,2175773.000000,2175773.000000,2175773.000000,2175773.000000,2175773.000000
2048,91550075.434633,78317247.907719,76514093.875234,76304825.477908,76476713.472325,76011100.833842,1081109.000000,2009569.000000,2062344.000000,2140890.000000,2140890.000000,2140890.000000
4,79599706.818324,78739576.858105,78684887.052420,78684887.052420,78684887.052420,78684887.052420,2428944.000000,2428944.000000,2428944.000000,2428944.000000,2428944.000000,2428944.000000
8192,81155754.899637,81007794.400289,79139919.872283,78892107.368206,78834686.565620,78840699.008221,1738118.000000,1770380.000000,1828756.000000,1835123.000000,2067576.000000,2067576.000000
128,79027456.813973,79257539.335119,79276587.601653,79276587.601653,79276587.601653,79276587.601653,2179099.000000,2179099.000000,2179099.000000,2179099.000000,2179099.000000,2179099.000000
32,82575659.463432,82551746.290047,82464749.085602,82464749.085602,82464749.085602,82464749.085602,2139969.000000,2139969.000000,2139969.000000,2139969.000000,2139969.000000,2139969.000000
16384,88546895.698431,88679193.320636,89151004.003478,88444105.321158,87350504.789418,83898488.611447,1897363.000000,1897363.000000,1897363.000000,2013406.000000,2047517.000000,2241746.000000
64,81511068.564790,81186744.989106,81186744.989106,81287392.044138,81287392.044138,81186744.989106,2158952.000000,2175863.000000,2175863.000000,2175863.000000,2175863.000000,2175863.000000
8,78902333.942160,79154359.111635,79154359.111635,79154359.111635,79154359.111635,79154359.111635,2387687.000000,2387687.000000,2387687.000000,2387687.000000,2387687.000000,2387687.000000
512,81620730.029489,80392524.584246,80252101.718342,80153513.730525,80153513.730525,80153513.730525,2070728.000000,2207005.000000,2207005.000000,2207005.000000,2207005.000000,2207005.000000
32768,91286410.210514,91788111.225743,118800886.880951,115422032.938890,110247413.045322,82668107.537006,2038534.000000,2038534.000000,1182457.000000,1189184.000000,1203858.000000,2312866.000000
2,79986767.066888,78370472.749759,78288456.399024,78288456.399024,78288456.399024,78288456.399024,2103103.000000,2258606.000000,2258606.000000,2258606.000000,2258606.000000,2258606.000000
