frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
16384,67497158.216830,66551016.513996,65568890.088449,65128535.341734,64153439.921232,58180043.625066,1523673.000000,1566948.000000,1601785.000000,1601785.000000,1655791.000000,1979370.000000
4,77921985.042546,78030557.048998,77929179.408786,77929179.408786,78109639.343974,77929179.408786,2203897.000000,2203897.000000,2203897.000000,2203897.000000,2203897.000000,2203897.000000
8,78644509.800428,78709360.168555,78787555.487305,78787555.487305,78787555.487305,78787555.487305,2072799.000000,2093936.000000,2093936.000000,2093936.000000,2093936.000000,2093936.000000
512,79200613.143956,78686564.013492,77678405.149227,77834392.499857,77834392.499857,77664014.744756,2112843.000000,2124239.000000,2232837.000000,2232837.000000,2232837.000000,2232837.000000
16,80719687.406597,80544661.355119,80529625.670049,80529625.670049,80529625.670049,80529625.670049,2187422.000000,2190348.000000,2190348.000000,2190348.000000,2190348.000000,2190348.000000
32,81439201.481505,81165360.466819,80979334.534108,80979334.534108,80979334.534108,80979334.534108,2112384.000000,2193343.000000,2193343.000000,2193343.000000,2193343.000000,2193343.000000
2,78881283.745426,78294453.499531,78294453.499531,78294453.499531,78294453.499531,78294453.499531,2102996.000000,2173748.000000,2173748.000000,2173748.000000,2173748.000000,2173748.000000
4096,80176499.462246,79457488.156257,77650600.919591,77837261.650025,77905382.164924,77511745.865902,1772273.000000,1855906.000000,1967232.000000,1994804.000000,2024524.000000,2024524.000000
256,80401321.318808,80312757.847521,80494207.088882,80494207.088882,80494207.088882,80494207.088882,2116769.000000,2116769.000000,2116769.000000,2116769.000000,2116769.000000,2116769.000000
8192,87569098.151577,87664327.513855,87793088.671277,87431278.319247,85983187.685694,85864747.769534,2014370.000000,2014370.000000,2026140.000000,2057680.000000,2199226.000000,2199226.000000
1024,84180485.227287,83370128.229143,83132078.569469,83160088.695963,83190121.216631,83141358.221718,2106441.000000,2154254.000000,2190944.000000,2190944.000000,2190944.000000,2190944.000000
2048,81472457.326020,80263611.511813,78137785.994592,76120947.613594,76219478.615299,75958841.293954,1933917.000000,1964821.000000,2018879.000000,2184295.000000,2184295.000000,2184295.000000
128,82171858.275291,82132535.525528,82194606.923486,82194606.923486,82194606.923486,82194606.923486,2197008.000000,2197008.000000,2197008.000000,2197008.000000,2197008.000000,2197008.000000
64,82783214.431017,82635891.943073,82389086.094190,82389086.094190,82389086.094190,82389086.094190,2146806.000000,2146806.000000,2160124.000000,2160124.000000,2160124.000000,2160124.000000
65536,120863571.483714,120555459.539420,119900068.041277,118942932.757325,116690002.808126,94189924.839245,1162790.000000,1165343.000000,1170463.000000,1177441.000000,1195248.000000,2069843.000000
32768,150291066.675736,148797578.248647,147567871.163609,142772727.780104,102490871.641805,104030741.118245,1584608.000000,1584789.000000,1585348.000000,1598043.000000,2323728.000000,2323728.000000
