frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
4,80416473.127500,80279475.825273,80279475.825273,80279475.825273,80279475.825273,80279475.825273,2142636.000000,2142636.000000,2142636.000000,2142636.000000,2142636.000000,2142636.000000
2,79190181.391364,79274171.843459,79262334.870351,79227947.834517,79227947.834517,79227947.834517,2148272.000000,2148272.000000,2148272.000000,2148272.000000,2148272.000000,2148272.000000
128,80284202.401530,80138097.785227,80273851.629883,80273851.629883,80273851.629883,80300219.029305,2181253.000000,2181253.000000,2181253.000000,2181253.000000,2181253.000000,2181253.000000
16,79594017.618190,79513931.217274,79513931.217274,79513931.217274,79721635.665048,79513931.217274,2191358.000000,2191358.000000,2191358.000000,2191358.000000,2191358.000000,2191358.000000
8192,85478695.452690,84907014.474545,82220701.943243,69236253.167602,69510778.694665,68324413.106920,1010687.000000,1010687.000000,1011239.000000,1882214.000000,1973967.000000,1995550.000000
1024,100217362.923474,97958692.517719,80800585.894890,80513211.032063,80513211.032063,80471203.560007,1268791.000000,1270490.000000,2148059.000000,2164529.000000,2164529.000000,2164529.000000
16384,108565071.096873,108359439.210316,107773403.257006,105882469.662249,86899271.961198,87960611.310470,1209740.000000,1209740.000000,1209740.000000,1209740.000000,2104761.000000,2104761.000000
512,79519452.414379,78252725.904848,77637109.026087,77712824.493932,78061553.218950,77637109.026087,1951713.000000,2087236.000000,2141024.000000,2141024.000000,2141024.000000,2141024.000000
64,80920649.234467,80996625.384240,80879956.583394,80879956.583394,81019103.632601,80879956.583394,2245397.000000,2245397.000000,2245397.000000,2245397.000000,2245397.000000,2245397.000000
4096,87764387.759437,88162046.299283,86237965.485640,96380137.289774,96132732.170904,82596576.233410,1951699.000000,1951699.000000,1983391.000000,1154266.000000,1174522.000000,2098558.000000
2048,79763398.391271,78852690.813223,77754402.131441,78090030.817708,78239693.533220,78076077.371214,1894598.000000,2004418.000000,2072406.000000,2072406.000000,2072406.000000,2072406.000000
32,77911393.804426,77870007.489830,77940019.351486,77940019.351486,77940019.351486,77940019.351486,2206549.000000,2206549.000000,2206549.000000,2206549.000000,2206549.000000,2206549.000000
256,81671602.780737,94060482.428507,81203712.293440,81203712.293440,81203712.293440,81129099.417219,2120095.000000,1189933.000000,2253333.000000,2253333.000000,2253333.000000,2253333.000000
8,81925448.794645,81449507.873682,81516903.748144,81516903.748144,81516903.748144,81516903.748144,2176624.000000,2176624.000000,2176624.000000,2176624.000000,2176624.000000,2176624.000000
32768,87629794.240259,87529871.355666,87424956.893083,87674103.912942,83400627.417357,76082583.415640,1620010.000000,1659576.000000,1660734.000000,1660734.000000,1986729.000000,2154741.000000
65536,107668748.198969,107723148.057887,107790552.613524,107794193.491252,107916879.097343,95209878.123095,1745027.000000,1745027.000000,1745027.000000,1745027.000000,1745027.000000,2268589.000000
