arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
20,100.000000,50,10224240.051640
20,2000.000000,800,244433587.525860
20,500.000000,200,59795938.622678
20,8.500000,262144,39880326.937179
20,9.800000,32768,52560378.173269
20,12.400000,4096,75134497.751633
20,18.900000,512,119573324.142982
20,60.000000,24,177021409.165208
20,60.000000,18,185603764.257002
20,60.000000,12,194848961.550038
20,56.300000,64,209455376.792532
