arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
26,100.000000,50,9637619.480873
26,2000.000000,800,241391720.419971
26,500.000000,200,59522960.895756
26,8.500000,262144,26937272.750794
26,9.800000,32768,40424108.787984
26,12.400000,4096,59059670.104808
26,18.900000,512,105121539.471940
26,60.000000,24,161572631.622442
26,60.000000,18,169532296.466884
26,60.000000,12,178045196.123317
26,56.300000,64,190198010.275948
