arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
30,8.500000,262144,21082924.202650
30,9.800000,32768,32722328.585875
30,12.400000,4096,53214913.825603
30,18.900000,512,94301269.164838
30,56.300000,64,177613931.294763
