arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
40,8.500000,262144,8875187.253466
40,9.800000,32768,18423784.233929
40,12.400000,4096,33679521.924706
40,18.900000,512,71166272.267537
40,56.300000,64,141344321.471371
