arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
34,8.500000,262144,15789897.489500
34,9.800000,32768,26261728.644216
34,12.400000,4096,44743282.945654
34,18.900000,512,86401489.658523
34,56.300000,64,163918638.984493
