arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
38,8.500000,262144,11169832.082133
38,9.800000,32768,19579778.525574
38,12.400000,4096,38186001.060967
38,18.900000,512,76021356.946309
38,56.300000,64,152295490.537443
