arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
38,100.000000,50,8744520.175825
38,500.000000,200,58023342.162422
38,2000.000000,800,241409611.395665
38,8.500000,262144,11536195.282377
38,9.800000,32768,20445733.596257
38,12.400000,4096,38710638.025630
38,18.900000,512,71033628.959469
38,60.000000,24,127266487.101072
38,60.000000,18,131893663.898839
38,60.000000,12,139813306.943577
38,56.300000,64,150750957.755838
