arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
38,100.000000,50,8411055.501230
38,500.000000,200,57443843.245211
38,2000.000000,800,242348157.878066
38,8.500000,262144,14522968.273950
38,9.800000,32768,18655758.784919
38,12.400000,4096,37261968.387414
38,18.900000,512,74161565.933151
38,60.000000,24,128216360.978790
38,60.000000,18,132898891.336462
38,60.000000,12,141774700.386640
38,56.300000,64,151898496.508082
