arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
20,8.500000,262144,39561409.889036
20,9.800000,32768,51622911.123712
20,12.400000,4096,74111895.626616
20,18.900000,512,118410777.156292
20,56.300000,64,207913368.125761
