arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
40,9.800000,32768,18026299.891092
40,8.500000,262144,9884899.684384
40,12.400000,4096,33781058.200504
40,18.900000,512,69320037.118579
40,56.300000,64,143074528.364597
