arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
36,100.000000,50,8588365.023380
36,500.000000,200,58447684.203553
36,2000.000000,800,242177635.469667
36,8.500000,262144,14232881.253923
36,9.800000,32768,23586577.623065
36,12.400000,4096,42199042.176972
36,18.900000,512,79045940.202766
36,60.000000,24,131805842.266837
36,60.000000,18,138508574.940243
36,60.000000,12,146108858.849553
36,56.300000,64,157350722.709400
