arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
24,500.000000,200,60073241.462454
24,2000.000000,800,247729035.326177
24,100.000000,50,9586419.054915
24,8.500000,262144,31124712.348546
24,9.800000,32768,42986048.442021
24,12.400000,4096,66656462.566962
24,18.900000,512,108715579.470119
24,60.000000,24,165636172.715232
24,60.000000,18,174182197.486651
24,60.000000,12,182377357.369912
24,56.300000,64,195496609.438619
