arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs1_mode1_L2_norm_flow_time
34,500.000000,200,58309712.270468
34,100.000000,50,8927837.988427
34,2000.000000,800,243495542.122504
34,8.500000,262144,16889322.147702
34,9.800000,32768,26647315.631025
34,12.400000,4096,46954134.590313
34,18.900000,512,84082274.138091
34,60.000000,24,139662025.201345
34,60.000000,18,145819257.870187
34,60.000000,12,154149854.592702
34,56.300000,64,163846212.202223
