arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time
24.0,4.073,262144,616360.3021098941,554701.3705715897,554701.3705715897,554701.3705715897,554701.3705715897,554701.3705715897,554701.3705715897
24.0,4.639,32768,1367912.845238687,1367912.845238687,1353407.9516254512,1353407.9516254512,1353407.9516254512,1353407.9516254512,1353407.9516254512
24.0,5.649,4096,2687894.2167127784,2668826.380085074,2668826.380085074,2668826.380085074,2668826.380085074,2668826.380085074,2668826.380085074
24.0,7.918,512,7351038.356956791,7351038.356956791,7351038.356956791,7351038.356956791,7351038.356956791,7351038.356956791,7351038.356956791
24.0,16.772,64,10891290.098150449,10891290.098150449,10891290.098150449,10891290.098150449,10891290.098150449,10891290.098150449,10891290.098150449
