arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
22.0,4.073,262144,415436.89142395626,415436.89142395626,415436.89142395626,415436.89142395626,415436.89142395626,415436.89142395626
22.0,4.639,32768,844326.6109403399,844326.6109403399,844326.6109403399,844326.6109403399,844326.6109403399,844326.6109403399
22.0,5.649,4096,1722737.1467748643,1722737.1467748643,1722737.1467748643,1722737.1467748643,1722737.1467748643,1722737.1467748643
22.0,7.918,512,2766926.56598201,2820325.8196238605,2820325.8196238605,2820325.8196238605,2820325.8196238605,2820325.8196238605
22.0,16.772,64,4824081.675484776,4825732.268330476,4825732.268330476,4825732.268330476,4825732.268330476,4825732.268330476
