arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
34.0,4.073,262144,46581.18346500011,46581.18346500011,46581.18346500011,46581.18346500011,46581.18346500011,46581.18346500011
34.0,4.639,32768,125007.87762777193,125007.87762777193,125007.87762777193,125007.87762777193,125007.87762777193,125007.87762777193
34.0,5.649,4096,84923.40943461937,84923.40943461937,84923.40943461937,84923.40943461937,84923.40943461937,84923.40943461937
34.0,7.918,512,47972.65327246347,47972.65327246347,47972.65327246347,47972.65327246347,47972.65327246347,47972.65327246347
34.0,16.772,64,20198.799939600372,20139.37804402112,20139.37804402112,20139.37804402112,20143.90724263791,20139.37804402112
