arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
40.0,4.073,262144,95353.76402638755,95353.76402638755,95353.76402638755,95353.76402638755,95353.76402638755,95353.76402638755
40.0,4.639,32768,83977.77529203783,83977.77529203783,83977.77529203783,83977.77529203783,83977.77529203783,83977.77529203783
40.0,5.649,4096,49677.44004072674,49677.44004072674,49677.44004072674,49677.44004072674,49677.44004072674,49677.44004072674
40.0,7.918,512,23015.286941509115,23015.286941509115,23015.286941509115,23015.286941509115,23015.286941509115,23015.286941509115
40.0,16.772,64,10983.920474948824,10854.36833721797,10892.823600885125,10892.823600885125,10892.823600885125,10854.36833721797
