arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
32.0,4.073,262144,7099123.651387613,393571.3083851515,393571.3083851515,393571.3083851515,393571.3083851515,393571.3083851515
32.0,4.639,32768,89693.02121124028,89693.02121124028,89693.02121124028,89693.02121124028,89693.02121124028,89693.02121124028
32.0,5.649,4096,189673.81701489535,190630.59318220674,190630.59318220674,190630.59318220674,190630.59318220674,190630.59318220674
32.0,7.918,512,109692.81811951046,109692.81811951046,109692.81811951046,109692.81811951046,109692.81811951046,109692.81811951046
32.0,16.772,64,44053.92317376513,43968.20560359497,43968.20560359497,43968.20560359497,43968.20560359497,43968.20560359497
