arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
22.0,4.073,262144,652827.7330467816,652827.7330467816,652827.7330467816,652827.7330467816,652827.7330467816,652827.7330467816
22.0,4.639,32768,802855.2294953306,802855.2294953306,802855.2294953306,802855.2294953306,802855.2294953306,802855.2294953306
22.0,5.649,4096,1050172.5998230006,1050172.5998230006,1050172.5998230006,1050172.5998230006,1050172.5998230006,1050172.5998230006
22.0,7.918,512,2670539.050458727,2670539.050458727,2670539.050458727,2670539.050458727,2670539.050458727,2670539.050458727
22.0,16.772,64,5196207.828985961,5199611.595993301,5199611.595993301,5199611.595993301,5199611.595993301,5199611.595993301
