arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
26.0,4.073,262144,368081.790873985,368081.790873985,368081.790873985,368081.790873985,368081.790873985,368081.790873985
26.0,4.639,32768,519445.62387992063,519445.62387992063,519445.62387992063,519445.62387992063,519445.62387992063,519445.62387992063
26.0,5.649,4096,772823.0078724364,776656.6890769692,776656.6890769692,776656.6890769692,776656.6890769692,776656.6890769692
26.0,7.918,512,1645807.260775696,1645807.260775696,1645807.260775696,1645807.260775696,1645807.260775696,1645807.260775696
26.0,16.772,64,2402431.8917929805,2402431.8917929805,2402431.8917929805,2402431.8917929805,2402431.8917929805,2402431.8917929805
