arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
38.0,4.073,262144,50391.95164904808,50391.95164904808,50391.95164904808,50391.95164904808,50391.95164904808,50391.95164904808
38.0,4.639,32768,69914.89349916797,69914.89349916797,69914.89349916797,69914.89349916797,69914.89349916797,69914.89349916797
38.0,5.649,4096,43360.049850063595,43360.049850063595,43360.049850063595,43360.049850063595,43360.049850063595,43360.049850063595
38.0,7.918,512,32919.17509598319,32919.17509598319,32919.17509598319,32919.17509598319,32919.17509598319,32919.17509598319
38.0,16.772,64,13500.964484065573,13461.88734910525,13461.88734910525,13461.88734910525,13474.030503156804,13461.88734910525
