arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
40.0,4.073,262144,100588.15407392662,100588.15407392662,100588.15407392662,100588.15407392662,100588.15407392662,100588.15407392662
40.0,4.639,32768,134556.3855972655,134552.58413349037,134552.58413349037,134552.58413349037,134552.58413349037,134552.58413349037
40.0,5.649,4096,32391.247598695547,32391.247598695547,32391.247598695547,32391.247598695547,32391.247598695547,32391.247598695547
40.0,7.918,512,21586.456680057523,21147.451737738993,21147.451737738993,21147.451737738993,21147.451737738993,21147.451737738993
40.0,16.772,64,12602.781796095654,12600.806521806451,12600.806521806451,12600.806521806451,12600.806521806451,12600.806521806451
