arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time
32.0,4.073,262144,415363.8376110756,176801.55989979274,176801.55989979274,176801.55989979274,176801.55989979274,176801.55989979274,176801.55989979274
32.0,4.639,32768,208867.25969859422,208867.25969859422,208867.25969859422,208867.25969859422,208867.25969859422,208867.25969859422,208867.25969859422
32.0,5.649,4096,142512.7996812918,142512.7996812918,142512.7996812918,142512.7996812918,142512.7996812918,142512.7996812918,142512.7996812918
32.0,7.918,512,260329.0244267819,269377.98209764657,269377.98209764657,269377.98209764657,269377.98209764657,269377.98209764657,269377.98209764657
32.0,16.772,64,118697.80393924733,118458.38672293321,118458.38672293321,118458.38672293321,118458.38672293321,118458.38672293321,118458.38672293321
