arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
30.0,4.073,262144,188182.41138852484,188182.41138852484,188182.41138852484,188182.41138852484,188182.41138852484,188182.41138852484
30.0,4.639,32768,252178.70405726176,126476.09575330825,126476.09575330825,126476.09575330825,126476.09575330825,126476.09575330825
30.0,5.649,4096,701104.5942689293,695693.6749913715,695693.6749913715,695693.6749913715,695693.6749913715,695693.6749913715
30.0,7.918,512,637852.6648890008,637852.6648890008,637852.6648890008,637852.6648890008,574948.4149478108,538116.1196953683
30.0,16.772,64,492267.5413512453,492356.1005979311,492356.1005979311,492356.1005979311,492386.33134968317,492356.1005979311
