arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
20.0,4.073,262144,709002.1838541825,709002.1838541825,709002.1838541825,709002.1838541825,709002.1838541825,709002.1838541825
20.0,4.639,32768,960476.4179260207,960476.4179260207,960476.4179260207,960476.4179260207,960476.4179260207,960476.4179260207
20.0,5.649,4096,1767220.0197448535,1743608.6990368566,1743608.6990368566,1743608.6990368566,1743608.6990368566,1743608.6990368566
20.0,7.918,512,3601694.195006844,3601694.195006844,3601694.195006844,3601694.195006844,3601694.195006844,3601694.195006844
20.0,16.772,64,6065888.079310234,6072525.072435436,6078414.855552227,6078414.855552227,6078323.608950498,6078414.855552227
