arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time
28.0,4.073,262144,462234.12769612763,462234.12769612763,462234.12769612763,462234.12769612763,462234.12769612763,462234.12769612763,462234.12769612763
28.0,4.639,32768,648318.7323045664,648318.7323045664,648318.7323045664,648318.7323045664,648318.7323045664,648318.7323045664,648318.7323045664
28.0,5.649,4096,1457299.803026474,1433536.0960160717,1433536.0960160717,1433536.0960160717,1433536.0960160717,1433536.0960160717,1433536.0960160717
28.0,7.918,512,2556080.5908505702,2720522.721195322,2735722.76503066,2735722.76503066,2735722.76503066,2536410.09382848,2622573.855785953
28.0,16.772,64,4140565.8578380323,4140565.8578380323,4140565.8578380323,4140565.8578380323,4140565.8578380323,4140565.8578380323,4140565.8578380323
