arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
32.0,4.073,262144,111517.82978519623,111517.82978519623,111517.82978519623,111517.82978519623,111517.82978519623,111517.82978519623
32.0,4.639,32768,37336.005410327445,37336.005410327445,37336.005410327445,37336.005410327445,37336.005410327445,37336.005410327445
32.0,5.649,4096,129371.54599833768,129371.54599833768,129371.54599833768,129371.54599833768,129371.54599833768,129371.54599833768
32.0,7.918,512,63482.22288168555,63482.22288168555,63484.19977443206,63482.22288168555,63482.22288168555,63482.22288168555
32.0,16.772,64,49574.28056966636,49574.28056966636,49574.28056966636,49574.28056966636,49574.28056966636,49574.28056966636
