arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
36.0,4.073,262144,51856.82053500773,51763.58159942181,51763.58159942181,51763.58159942181,51763.58159942181,51763.58159942181
36.0,4.639,32768,122520.63487429373,122520.63487429373,122520.63487429373,122520.63487429373,122520.63487429373,122520.63487429373
36.0,5.649,4096,46073.45093435047,46073.45093435047,46073.45093435047,46073.45093435047,46073.45093435047,46073.45093435047
36.0,7.918,512,23014.04017116508,22947.270578436994,22947.270578436994,22947.270578436994,22947.270578436994,22947.270578436994
36.0,16.772,64,16843.839942245948,16404.507612238776,16404.507612238776,16404.507612238776,16410.96587651074,16404.507612238776
