arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
20.0,4.073,262144,548019.7113836326,548019.7113836326,548019.7113836326,548019.7113836326,548019.7113836326,548019.7113836326
20.0,4.639,32768,1014104.7719372984,1014104.7719372984,1014104.7719372984,1014104.7719372984,1014104.7719372984,1014104.7719372984
20.0,5.649,4096,1753940.7840038387,1722228.2306721138,1722228.2306721138,1722228.2306721138,1753940.7840038387,1722228.2306721138
20.0,7.918,512,3310460.9368258673,3285105.000417795,3285105.000417795,3310460.9368258673,3310460.9368258673,3285105.000417795
20.0,16.772,64,5976463.463272573,5989140.984158663,5989140.984158663,5989140.984158663,5989140.984158663,5989140.984158663
