arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time
40.0,4.073,262144,69804.90033658096,69804.90033658096,69804.90033658096,69804.90033658096,69804.90033658096,69804.90033658096,69804.90033658096
40.0,4.639,32768,91428.53237365237,91428.53237365237,91428.53237365237,91428.53237365237,91428.53237365237,91428.53237365237,91428.53237365237
40.0,5.649,4096,66165.49557737779,66165.49557737779,66165.49557737779,66165.49557737779,66165.49557737779,66165.49557737779,66165.49557737779
40.0,7.918,512,31025.297855137505,31011.2999243824,31011.2999243824,31011.2999243824,31011.2999243824,31011.2999243824,31011.2999243824
40.0,16.772,64,15758.748237090407,15691.790974901494,15649.53756505284,15649.53756505284,15649.53756505284,15649.53756505284,15649.53756505284
